Title_English,Title_Japanese,Link_English,Link_Japanese,PrintISSN,OnlineISSN,PublisherName_English,PublisherName_Japanese,PublisherUri_English,PublisherUri_Japanese,JournalCode_JStage,MaterialTitle_English,MaterialTitle_Japanese,Volume,SubVolume,Number,StartingPage,EndingPage,PublishedYear,SystemCode,SystemName,Title,Link,Id,UpdatedOn
"Vol. 84 (2019) , No. 766 ","Vol. 84 (2019) , No. 766 ",https://www.jstage.jst.go.jp/browse/aijs/84/766/_contents,https://www.jstage.jst.go.jp/browse/aijs/84/766/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,84,,766,1503,1641,2019,1,J-STAGE,"Vol. 84 (2019) , No. 766 ",,https://www.jstage.jst.go.jp/browse/aijs/84/766/_contents/-char/ja/,2019-12-30T00:00+09:00
"Vol. 85 (2020) , No. 767 ","Vol. 85 (2020) , No. 767 ",https://www.jstage.jst.go.jp/browse/aijs/85/767/_contents,https://www.jstage.jst.go.jp/browse/aijs/85/767/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,85,,767,1,176,2020,1,J-STAGE,"Vol. 85 (2020) , No. 767 ",,https://www.jstage.jst.go.jp/browse/aijs/85/767/_contents/-char/ja/,2020-01-30T00:00+09:00
"Vol. 85 (2020) , No. 768 ","Vol. 85 (2020) , No. 768 ",https://www.jstage.jst.go.jp/browse/aijs/85/768/_contents,https://www.jstage.jst.go.jp/browse/aijs/85/768/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,85,,768,177,309,2020,1,J-STAGE,"Vol. 85 (2020) , No. 768 ",,https://www.jstage.jst.go.jp/browse/aijs/85/768/_contents/-char/ja/,2020-02-28T00:00+09:00
"Vol. 85 (2020) , No. 769 ","Vol. 85 (2020) , No. 769 ",https://www.jstage.jst.go.jp/browse/aijs/85/769/_contents,https://www.jstage.jst.go.jp/browse/aijs/85/769/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,85,,769,311,453,2020,1,J-STAGE,"Vol. 85 (2020) , No. 769 ",,https://www.jstage.jst.go.jp/browse/aijs/85/769/_contents/-char/ja/,2020-03-30T00:00+09:00
"Vol. 85 (2020) , No. 770 ","Vol. 85 (2020) , No. 770 ",https://www.jstage.jst.go.jp/browse/aijs/85/770/_contents,https://www.jstage.jst.go.jp/browse/aijs/85/770/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,85,,770,455,661,2020,1,J-STAGE,"Vol. 85 (2020) , No. 770 ",,https://www.jstage.jst.go.jp/browse/aijs/85/770/_contents/-char/ja/,2020-04-30T00:00+09:00
"Vol. 85 (2020) , No. 771 ","Vol. 85 (2020) , No. 771 ",https://www.jstage.jst.go.jp/browse/aijs/85/771/_contents,https://www.jstage.jst.go.jp/browse/aijs/85/771/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,85,,771,663,789,2020,1,J-STAGE,"Vol. 85 (2020) , No. 771 ",,https://www.jstage.jst.go.jp/browse/aijs/85/771/_contents/-char/ja/,2020-05-30T00:00+09:00
"Vol. 85 (2020) , No. 772 ","Vol. 85 (2020) , No. 772 ",https://www.jstage.jst.go.jp/browse/aijs/85/772/_contents,https://www.jstage.jst.go.jp/browse/aijs/85/772/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,85,,772,791,843,2020,1,J-STAGE,"Vol. 85 (2020) , No. 772 ",,https://www.jstage.jst.go.jp/browse/aijs/85/772/_contents/-char/ja/,2020-06-30T00:00+09:00
"Vol. 85 (2020) , No. 773 ","Vol. 85 (2020) , No. 773 ",https://www.jstage.jst.go.jp/browse/aijs/85/773/_contents,https://www.jstage.jst.go.jp/browse/aijs/85/773/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,85,,773,845,991,2020,1,J-STAGE,"Vol. 85 (2020) , No. 773 ",,https://www.jstage.jst.go.jp/browse/aijs/85/773/_contents/-char/ja/,2020-07-30T00:00+09:00
"Vol. 85 (2020) , No. 774 ","Vol. 85 (2020) , No. 774 ",https://www.jstage.jst.go.jp/browse/aijs/85/774/_contents,https://www.jstage.jst.go.jp/browse/aijs/85/774/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,85,,774,993,1112,2020,1,J-STAGE,"Vol. 85 (2020) , No. 774 ",,https://www.jstage.jst.go.jp/browse/aijs/85/774/_contents/-char/ja/,2020-08-30T00:00+09:00
"Vol. 85 (2020) , No. 775 ","Vol. 85 (2020) , No. 775 ",https://www.jstage.jst.go.jp/browse/aijs/85/775/_contents,https://www.jstage.jst.go.jp/browse/aijs/85/775/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,85,,775,1113,1243,2020,1,J-STAGE,"Vol. 85 (2020) , No. 775 ",,https://www.jstage.jst.go.jp/browse/aijs/85/775/_contents/-char/ja/,2020-09-30T00:00+09:00
"Vol. 85 (2020) , No. 776 ","Vol. 85 (2020) , No. 776 ",https://www.jstage.jst.go.jp/browse/aijs/85/776/_contents,https://www.jstage.jst.go.jp/browse/aijs/85/776/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,85,,776,1245,1353,2020,1,J-STAGE,"Vol. 85 (2020) , No. 776 ",,https://www.jstage.jst.go.jp/browse/aijs/85/776/_contents/-char/ja/,2020-10-30T00:00+09:00
"Vol. 85 (2020) , No. 777 ","Vol. 85 (2020) , No. 777 ",https://www.jstage.jst.go.jp/browse/aijs/85/777/_contents,https://www.jstage.jst.go.jp/browse/aijs/85/777/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,85,,777,1355,1512,2020,1,J-STAGE,"Vol. 85 (2020) , No. 777 ",,https://www.jstage.jst.go.jp/browse/aijs/85/777/_contents/-char/ja/,2020-11-30T00:00+09:00
"Vol. 85 (2020) , No. 778 ","Vol. 85 (2020) , No. 778 ",https://www.jstage.jst.go.jp/browse/aijs/85/778/_contents,https://www.jstage.jst.go.jp/browse/aijs/85/778/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,85,,778,1513,1687,2020,1,J-STAGE,"Vol. 85 (2020) , No. 778 ",,https://www.jstage.jst.go.jp/browse/aijs/85/778/_contents/-char/ja/,2021-03-18T00:00+09:00
"Vol. 86 (2021) , No. 779 ","Vol. 86 (2021) , No. 779 ",https://www.jstage.jst.go.jp/browse/aijs/86/779/_contents,https://www.jstage.jst.go.jp/browse/aijs/86/779/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,86,,779,1,179,2021,1,J-STAGE,"Vol. 86 (2021) , No. 779 ",,https://www.jstage.jst.go.jp/browse/aijs/86/779/_contents/-char/ja/,2021-01-30T00:00+09:00
"Vol. 86 (2021) , No. 780 ","Vol. 86 (2021) , No. 780 ",https://www.jstage.jst.go.jp/browse/aijs/86/780/_contents,https://www.jstage.jst.go.jp/browse/aijs/86/780/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,86,,780,181,341,2021,1,J-STAGE,"Vol. 86 (2021) , No. 780 ",,https://www.jstage.jst.go.jp/browse/aijs/86/780/_contents/-char/ja/,2021-02-28T00:00+09:00
"Vol. 86 (2021) , No. 781 ","Vol. 86 (2021) , No. 781 ",https://www.jstage.jst.go.jp/browse/aijs/86/781/_contents,https://www.jstage.jst.go.jp/browse/aijs/86/781/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,86,,781,343,523,2021,1,J-STAGE,"Vol. 86 (2021) , No. 781 ",,https://www.jstage.jst.go.jp/browse/aijs/86/781/_contents/-char/ja/,2021-03-30T00:00+09:00
"Vol. 86 (2021) , No. 782 ","Vol. 86 (2021) , No. 782 ",https://www.jstage.jst.go.jp/browse/aijs/86/782/_contents,https://www.jstage.jst.go.jp/browse/aijs/86/782/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,86,,782,524,673,2021,1,J-STAGE,"Vol. 86 (2021) , No. 782 ",,https://www.jstage.jst.go.jp/browse/aijs/86/782/_contents/-char/ja/,2021-04-30T00:00+09:00
"Vol. 86 (2021) , No. 783 ","Vol. 86 (2021) , No. 783 ",https://www.jstage.jst.go.jp/browse/aijs/86/783/_contents,https://www.jstage.jst.go.jp/browse/aijs/86/783/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,86,,783,674,847,2021,1,J-STAGE,"Vol. 86 (2021) , No. 783 ",,https://www.jstage.jst.go.jp/browse/aijs/86/783/_contents/-char/ja/,2021-05-30T00:00+09:00
"Vol. 86 (2021) , No. 784 ","Vol. 86 (2021) , No. 784 ",https://www.jstage.jst.go.jp/browse/aijs/86/784/_contents,https://www.jstage.jst.go.jp/browse/aijs/86/784/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,86,,784,848,1025,2021,1,J-STAGE,"Vol. 86 (2021) , No. 784 ",,https://www.jstage.jst.go.jp/browse/aijs/86/784/_contents/-char/ja/,2021-06-30T00:00+09:00
"Vol. 86 (2021) , No. 785 ","Vol. 86 (2021) , No. 785 ",https://www.jstage.jst.go.jp/browse/aijs/86/785/_contents,https://www.jstage.jst.go.jp/browse/aijs/86/785/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,86,,785,1026,1116,2021,1,J-STAGE,"Vol. 86 (2021) , No. 785 ",,https://www.jstage.jst.go.jp/browse/aijs/86/785/_contents/-char/ja/,2021-07-30T00:00+09:00
"Vol. 86 (2021) , No. 786 ","Vol. 86 (2021) , No. 786 ",https://www.jstage.jst.go.jp/browse/aijs/86/786/_contents,https://www.jstage.jst.go.jp/browse/aijs/86/786/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,86,,786,1117,1301,2021,1,J-STAGE,"Vol. 86 (2021) , No. 786 ",,https://www.jstage.jst.go.jp/browse/aijs/86/786/_contents/-char/ja/,2022-11-29T00:00+09:00
"Vol. 86 (2021) , No. 787 ","Vol. 86 (2021) , No. 787 ",https://www.jstage.jst.go.jp/browse/aijs/86/787/_contents,https://www.jstage.jst.go.jp/browse/aijs/86/787/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,86,,787,1302,1390,2021,1,J-STAGE,"Vol. 86 (2021) , No. 787 ",,https://www.jstage.jst.go.jp/browse/aijs/86/787/_contents/-char/ja/,2022-11-29T00:00+09:00
"Vol. 86 (2021) , No. 788 ","Vol. 86 (2021) , No. 788 ",https://www.jstage.jst.go.jp/browse/aijs/86/788/_contents,https://www.jstage.jst.go.jp/browse/aijs/86/788/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,86,,788,1391,1474,2021,1,J-STAGE,"Vol. 86 (2021) , No. 788 ",,https://www.jstage.jst.go.jp/browse/aijs/86/788/_contents/-char/ja/,2022-11-15T00:00+09:00
"Vol. 86 (2021) , No. 789 ","Vol. 86 (2021) , No. 789 ",https://www.jstage.jst.go.jp/browse/aijs/86/789/_contents,https://www.jstage.jst.go.jp/browse/aijs/86/789/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,86,,789,1475,1580,2021,1,J-STAGE,"Vol. 86 (2021) , No. 789 ",,https://www.jstage.jst.go.jp/browse/aijs/86/789/_contents/-char/ja/,2022-11-15T00:00+09:00
"Vol. 86 (2021) , No. 790 ","Vol. 86 (2021) , No. 790 ",https://www.jstage.jst.go.jp/browse/aijs/86/790/_contents,https://www.jstage.jst.go.jp/browse/aijs/86/790/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,86,,790,1581,1715,2021,1,J-STAGE,"Vol. 86 (2021) , No. 790 ",,https://www.jstage.jst.go.jp/browse/aijs/86/790/_contents/-char/ja/,2022-11-12T00:00+09:00
"Vol. 87 (2022) , No. 791 ","Vol. 87 (2022) , No. 791 ",https://www.jstage.jst.go.jp/browse/aijs/87/791/_contents,https://www.jstage.jst.go.jp/browse/aijs/87/791/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,791,1,170,2022,1,J-STAGE,"Vol. 87 (2022) , No. 791 ",,https://www.jstage.jst.go.jp/browse/aijs/87/791/_contents/-char/ja/,2022-11-08T00:00+09:00
"Vol. 87 (2022) , No. 792 ","Vol. 87 (2022) , No. 792 ",https://www.jstage.jst.go.jp/browse/aijs/87/792/_contents,https://www.jstage.jst.go.jp/browse/aijs/87/792/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,792,171,240,2022,1,J-STAGE,"Vol. 87 (2022) , No. 792 ",,https://www.jstage.jst.go.jp/browse/aijs/87/792/_contents/-char/ja/,2022-10-25T00:00+09:00
"Vol. 87 (2022) , No. 793 ","Vol. 87 (2022) , No. 793 ",https://www.jstage.jst.go.jp/browse/aijs/87/793/_contents,https://www.jstage.jst.go.jp/browse/aijs/87/793/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,793,241,349,2022,1,J-STAGE,"Vol. 87 (2022) , No. 793 ",,https://www.jstage.jst.go.jp/browse/aijs/87/793/_contents/-char/ja/,2022-10-20T00:00+09:00
"Vol. 87 (2022) , No. 794 ","Vol. 87 (2022) , No. 794 ",https://www.jstage.jst.go.jp/browse/aijs/87/794/_contents,https://www.jstage.jst.go.jp/browse/aijs/87/794/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,794,350,392,2022,1,J-STAGE,"Vol. 87 (2022) , No. 794 ",,https://www.jstage.jst.go.jp/browse/aijs/87/794/_contents/-char/ja/,2022-09-06T00:00+09:00
"Vol. 87 (2022) , No. 795 ","Vol. 87 (2022) , No. 795 ",https://www.jstage.jst.go.jp/browse/aijs/87/795/_contents,https://www.jstage.jst.go.jp/browse/aijs/87/795/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,393,513,2022,1,J-STAGE,"Vol. 87 (2022) , No. 795 ",,https://www.jstage.jst.go.jp/browse/aijs/87/795/_contents/-char/ja/,2022-09-08T00:00+09:00
"Vol. 87 (2022) , No. 796 ","Vol. 87 (2022) , No. 796 ",https://www.jstage.jst.go.jp/browse/aijs/87/796/_contents,https://www.jstage.jst.go.jp/browse/aijs/87/796/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,796,514,599,2022,1,J-STAGE,"Vol. 87 (2022) , No. 796 ",,https://www.jstage.jst.go.jp/browse/aijs/87/796/_contents/-char/ja/,2022-09-08T00:00+09:00
"Vol. 87 (2022) , No. 797 ","Vol. 87 (2022) , No. 797 ",https://www.jstage.jst.go.jp/browse/aijs/87/797/_contents,https://www.jstage.jst.go.jp/browse/aijs/87/797/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,797,600,668,2022,1,J-STAGE,"Vol. 87 (2022) , No. 797 ",,https://www.jstage.jst.go.jp/browse/aijs/87/797/_contents/-char/ja/,2022-09-10T00:00+09:00
"Vol. 87 (2022) , No. 798 ","Vol. 87 (2022) , No. 798 ",https://www.jstage.jst.go.jp/browse/aijs/87/798/_contents,https://www.jstage.jst.go.jp/browse/aijs/87/798/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,669,844,2022,1,J-STAGE,"Vol. 87 (2022) , No. 798 ",,https://www.jstage.jst.go.jp/browse/aijs/87/798/_contents/-char/ja/,2022-09-22T00:00+09:00
"Vol. 87 (2022) , No. 799 ","Vol. 87 (2022) , No. 799 ",https://www.jstage.jst.go.jp/browse/aijs/87/799/_contents,https://www.jstage.jst.go.jp/browse/aijs/87/799/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,799,845,953,2022,1,J-STAGE,"Vol. 87 (2022) , No. 799 ",,https://www.jstage.jst.go.jp/browse/aijs/87/799/_contents/-char/ja/,2022-11-05T00:00+09:00
"Vol. 87 (2022) , No. 800 ","Vol. 87 (2022) , No. 800 ",https://www.jstage.jst.go.jp/browse/aijs/87/800/_contents,https://www.jstage.jst.go.jp/browse/aijs/87/800/_contents/-char/ja/,1340-4202,1881-8153,Architectural Institute of Japan,日本建築学会,https://www.aij.or.jp/,https://www.aij.or.jp/,aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,800,954,989,2022,1,J-STAGE,"Vol. 87 (2022) , No. 800 ",,https://www.jstage.jst.go.jp/browse/aijs/87/800/_contents/-char/ja/,2022-10-01T00:00+09:00
